,name,rdkit_name,pyrosetta_name,rdkit_path,pyrosetta_path,residue_rmsd
0,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6631140245138641
1,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.663914650435464
2,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6655708839693999
3,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7520228399126935
4,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6631286222125242
5,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7351668265277078
6,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7395832857129834
7,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7569012201640051
8,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7363011728103726
9,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.7367420697016074
10,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6631140245138641
11,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.663914650435464
12,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6655708839693999
13,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7520228399126935
14,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6631286222125242
15,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7351668265277078
16,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7395832857129834
17,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7569012201640051
18,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7363011728103726
19,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.7367420697016074
20,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6631140245138641
21,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.663914650435464
22,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6655708839693999
23,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7520228399126935
24,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6631286222125242
25,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7351668265277078
26,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7395832857129834
27,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7569012201640051
28,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7363011728103726
29,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.7367420697016074
30,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6631140245138641
31,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.663914650435464
32,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6655708839693999
33,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7520228399126935
34,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6631286222125242
35,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7351668265277078
36,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7395832857129834
37,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7569012201640051
38,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7363011728103726
39,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.7367420697016074
40,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6766425492226014
41,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.6774585506645205
42,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6791243211026041
43,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.766550825885897
44,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6766585793471981
45,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.749966255805176
46,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7538367087662495
47,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.7729479981170052
48,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7363011728103726
49,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.7367420697016074
50,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-5_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6631140245138641
51,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-5_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.663914650435464
