,name,rdkit_name,pyrosetta_name,rdkit_path_mol,pyrosetta_path_mol,rdkit_path_pdb,pyrosetta_path_pdb,ligand_rmsd,rdkit_comRMSD,pyrosetta_comRMSD,residue_rmsd,rdkit_∆∆G,pyrosetta_∆∆G
0,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.7134605518176881,0.877480498495747,0.6633248944397718,0.6631140245138641,-31.530550578253496,-13.51858160944681
1,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.7125474714010286,0.877480498495747,0.6636650481215154,0.663914650435464,-31.530550578253496,-13.53620712007991
2,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.7323521277363781,0.877480498495747,0.6543363437098441,0.6655708839693999,-31.530550578253496,-13.489819510647262
3,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.6139338881345452,0.877480498495747,0.66125059746797,0.7520228399126935,-31.530550578253496,-11.016834027730939
4,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.7078818538428566,0.877480498495747,0.6634167780240274,0.6631286222125242,-31.530550578253496,-13.51173911563881
5,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.7453268336776829,0.877480498495747,0.6702212738566734,0.7351668265277078,-31.530550578253496,-12.360813323898592
6,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.7111959357307942,0.877480498495747,0.6547652070089849,0.7395832857129834,-31.530550578253496,-13.454682068520707
7,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.698608201354665,0.877480498495747,0.6499529286654677,0.7569012201640051,-31.530550578253496,-12.838639689042523
8,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.702371695756599,0.877480498495747,0.5476642200194858,0.7363011728103726,-31.530550578253496,-12.661852839329162
9,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.70281343114656,0.877480498495747,0.5454384893467127,0.7367420697016074,-31.530550578253496,-12.693670922052606
10,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.4777263390268527,0.7414275413461877,0.6633248944397718,0.6631140245138641,-8.80057929870594,-13.51858160944681
11,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.4783065491920419,0.7414275413461877,0.6636650481215154,0.663914650435464,-8.80057929870594,-13.53620712007991
12,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.4597031379053224,0.7414275413461877,0.6543363437098441,0.6655708839693999,-8.80057929870594,-13.489819510647262
13,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7120406133079772,0.7414275413461877,0.66125059746797,0.7520228399126935,-8.80057929870594,-11.016834027730939
14,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.4816048639704541,0.7414275413461877,0.6634167780240274,0.6631286222125242,-8.80057929870594,-13.51173911563881
15,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.4018654314568495,0.7414275413461877,0.6702212738566734,0.7351668265277078,-8.80057929870594,-12.360813323898592
16,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.4415896001945698,0.7414275413461877,0.6547652070089849,0.7395832857129834,-8.80057929870594,-13.454682068520707
17,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.4355341146224937,0.7414275413461877,0.6499529286654677,0.7569012201640051,-8.80057929870594,-12.838639689042523
18,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.6848365315898384,0.7414275413461877,0.5476642200194858,0.7363011728103726,-8.80057929870594,-12.661852839329162
19,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-9/PJFFRQDHURSHGM-UHFFFAOYSA-N-9.holo_minimised.pdb,0.6853439683837595,0.7414275413461877,0.5454384893467127,0.7367420697016074,-8.80057929870594,-12.693670922052606
20,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-0/PJFFRQDHURSHGM-UHFFFAOYSA-N-0.holo_minimised.pdb,0.6221711569174514,0.9051318159141905,0.6633248944397718,0.6631140245138641,-22.617386669591497,-13.51858160944681
21,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-1/PJFFRQDHURSHGM-UHFFFAOYSA-N-1.holo_minimised.pdb,0.6206874563739789,0.9051318159141905,0.6636650481215154,0.663914650435464,-22.617386669591497,-13.53620712007991
22,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,0.6153345663133192,0.9051318159141905,0.6543363437098441,0.6655708839693999,-22.617386669591497,-13.489819510647262
23,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-3/PJFFRQDHURSHGM-UHFFFAOYSA-N-3.holo_minimised.pdb,0.7440801223658651,0.9051318159141905,0.66125059746797,0.7520228399126935,-22.617386669591497,-11.016834027730939
24,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-4/PJFFRQDHURSHGM-UHFFFAOYSA-N-4.holo_minimised.pdb,0.6187684207359003,0.9051318159141905,0.6634167780240274,0.6631286222125242,-22.617386669591497,-13.51173911563881
25,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-5/PJFFRQDHURSHGM-UHFFFAOYSA-N-5.holo_minimised.pdb,0.6325412148627161,0.9051318159141905,0.6702212738566734,0.7351668265277078,-22.617386669591497,-12.360813323898592
26,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-6/PJFFRQDHURSHGM-UHFFFAOYSA-N-6.holo_minimised.pdb,0.6043298011020148,0.9051318159141905,0.6547652070089849,0.7395832857129834,-22.617386669591497,-13.454682068520707
27,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-7/PJFFRQDHURSHGM-UHFFFAOYSA-N-7.holo_minimised.pdb,0.5936497944916684,0.9051318159141905,0.6499529286654677,0.7569012201640051,-22.617386669591497,-12.838639689042523
28,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./rdkit_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-2/PJFFRQDHURSHGM-UHFFFAOYSA-N-2.holo_minimised.pdb,./pyrosetta_place/PJFFRQDHURSHGM-UHFFFAOYSA-N-8/PJFFRQDHURSHGM-UHFFFAOYSA-N-8.holo_minimised.pdb,0.7451754615525126,0.9051318159141905,0.5476642200194858,0.7363011728103726,-22.617386669591497,-12.661852839329162
