,name,rdkit_name,pyrosetta_name,rdkit_path,pyrosetta_path,ligand_rmsd,rdkit_comRMSD,pyrosetta_comRMSD
0,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7134605518176881,0.877480498495747,0.6633248944397718
1,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7125474714010286,0.877480498495747,0.6636650481215154
2,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7323521277363781,0.877480498495747,0.6543363437098441
3,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6139338881345452,0.877480498495747,0.66125059746797
4,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7078818538428566,0.877480498495747,0.6634167780240274
5,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7453268336776829,0.877480498495747,0.6702212738566734
6,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7111959357307942,0.877480498495747,0.6547652070089849
7,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.698608201354665,0.877480498495747,0.6499529286654677
8,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.702371695756599,0.877480498495747,0.5476642200194858
9,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-0_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.70281343114656,0.877480498495747,0.5454384893467127
10,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4777263390268527,0.7414275413461877,0.6633248944397718
11,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4783065491920419,0.7414275413461877,0.6636650481215154
12,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4597031379053224,0.7414275413461877,0.6543363437098441
13,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7120406133079772,0.7414275413461877,0.66125059746797
14,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4816048639704541,0.7414275413461877,0.6634167780240274
15,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4018654314568495,0.7414275413461877,0.6702212738566734
16,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4415896001945698,0.7414275413461877,0.6547652070089849
17,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4355341146224937,0.7414275413461877,0.6499529286654677
18,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6848365315898384,0.7414275413461877,0.5476642200194858
19,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-1_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6853439683837595,0.7414275413461877,0.5454384893467127
20,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6221711569174514,0.9051318159141905,0.6633248944397718
21,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6206874563739789,0.9051318159141905,0.6636650481215154
22,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6153345663133192,0.9051318159141905,0.6543363437098441
23,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7440801223658651,0.9051318159141905,0.66125059746797
24,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6187684207359003,0.9051318159141905,0.6634167780240274
25,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6325412148627161,0.9051318159141905,0.6702212738566734
26,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6043298011020148,0.9051318159141905,0.6547652070089849
27,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.5936497944916684,0.9051318159141905,0.6499529286654677
28,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7451754615525126,0.9051318159141905,0.5476642200194858
29,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-2_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.7460366535901571,0.9051318159141905,0.5454384893467127
30,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.444759890277889,0.7300169911245971,0.6633248944397718
31,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.445378917327706,0.7300169911245971,0.6636650481215154
32,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4291047308058957,0.7300169911245971,0.6543363437098441
33,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6941551699728241,0.7300169911245971,0.66125059746797
34,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4487307544619602,0.7300169911245971,0.6634167780240274
35,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.3731807872868057,0.7300169911245971,0.6702212738566734
36,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4126205884344605,0.7300169911245971,0.6547652070089849
37,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.4063146686990267,0.7300169911245971,0.6499529286654677
38,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6704771211607445,0.7300169911245971,0.5476642200194858
39,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-3_pyrosetta-9,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-9,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6710289487048973,0.7300169911245971,0.5454384893467127
40,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-0,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-0,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6902909198301826,0.7502663813924533,0.6633248944397718
41,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-1,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-1,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6900124955390299,0.7502663813924533,0.6636650481215154
42,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-2,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-2,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6728375019274716,0.7502663813924533,0.6543363437098441
43,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-3,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-3,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6244203504050779,0.7502663813924533,0.66125059746797
44,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6874843518219156,0.7502663813924533,0.6634167780240274
45,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-5,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-5,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.705716808642107,0.7502663813924533,0.6702212738566734
46,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-6,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-6,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6680132513655698,0.7502663813924533,0.6547652070089849
47,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-7,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-7,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.6574254436816389,0.7502663813924533,0.6499529286654677
48,PJFFRQDHURSHGM-UHFFFAOYSA-N_rdkit-4_pyrosetta-8,PJFFRQDHURSHGM-UHFFFAOYSA-N-4,PJFFRQDHURSHGM-UHFFFAOYSA-N-8,./rdkit_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,./pyrosetta_place/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9/GCAQUNSOGCAEFO-UHFFFAOYSA-N-9.minimised.mol,0.5507233733917603,0.7502663813924533,0.5476642200194858
